timetweet,isitweet,favcount,retwcount,id,name
2022-11-29 07:51:24,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597498446923321349,NajaeJaena
2022-11-29 07:51:23,b'Yuk ah kepoin aja paketannya yg bs untk nonton piala dunia ...\n#erajaringanbaru https://t.co/vv7zIH4hRU',0,0,1597498444788088832,Angkringankartu
2022-11-29 07:51:12,"b'Hasil Piala Dunia: Duel Kamerun vs Serbia Berakhir Imbang 3-3, Ghana Taklukkan Korea Selatan 3-2 https://t.co/lzbAcZ4mKK'",0,0,1597498394611978241,hargocoid
2022-11-29 07:51:08,"b'RT @IFyou_611: \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 Berita Harian Brazil \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7Globo: Ada 33 tim Piala Dunia, bukan 32, karena Palestina dan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 benderanya ada di semua pertandin\xe2\x80\xa6'",0,18,1597498379843821568,AriefKu06156097
2022-11-29 07:51:02,"b""RT @biacho6688992: Ada Spanduk 'Anies Baswedan For Presiden' di Piala Dunia 2022 Qatar | PORTAL ISLAM https://t.co/BSN230DkCq https://t.co/\xe2\x80\xa6""",0,93,1597498353121898496,MasAnwarAja
2022-11-29 07:50:56,"b'RT @Box2BoxBola: Kalo kemaren F\xc3\xbcllkrug 2021 masih main di liga 2 dan 2022 main di Piala Dunia. Berbeda dengan Cho Gue-sung, yang tahun lalu\xe2\x80\xa6'",0,14,1597498329864470529,fahmipp96
2022-11-29 07:50:52,"b'RT @GOAL_ID: \xf0\x9f\x92\xac ""Saya pikir itu adalah suatu hal psikologis... yang terkait dengan tekanan"", kata Roberto Carlos di Bastidores do Penta, seb\xe2\x80\xa6'",0,17,1597498312978239488,upinipin1989
2022-11-29 07:50:42,b'RT @detikcom: Raffi Ahmad akui terlibat dalam acara relawan Presiden Joko Widodo di Stadion Utama GBK. Raffi sebut acara itu lebih dari Pia\xe2\x80\xa6',0,8,1597498270565007361,adichan007
2022-11-29 07:50:40,"b'RT @muslimahnewscom: Umat muslim juga harus menolak liberalisasi\xc2\xa0dan moderasi beragama\xc2\xa0karena bertentangan dengan Islam, serta menolak kapi\xe2\x80\xa6'",0,33,1597498262516178945,UFaiq
2022-11-29 07:50:23,b'RT @cintagaza_my: Siapa sangka Piala Dunia FIFA boleh menjadi medan dakwah kan? Tahun-tahun sebelum ini dipenuhi dengan maksiat dan bahan t\xe2\x80\xa6',0,18,1597498189980274688,Nasir38683484
2022-11-29 07:50:20,"b'RT @muslimahnewscom: Ketiga, propaganda moderasi (dari pernyataan Emir Qatar di pembukaan Piala Dunia).\nKeempat, melanggengkan kapitalisme\xe2\x80\xa6'",0,29,1597498179326394368,UFaiq
2022-11-29 07:50:11,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597498139032031233,triinsani12
2022-11-29 07:50:05,"b'RT @muslimahnewscom: Bahaya terselubung dari penyelenggaraan Piala Dunia di Qatar, di antaranya:\nPertama, lahwun munadhamun (adanya organis\xe2\x80\xa6'",0,28,1597498113916252160,UFaiq
2022-11-29 07:50:00,"b'Pemanggilan mereka untuk bermain di Piala Dunia 2022 membuktikan bahwa kinerja apik masih bisa ditunjukkan, meski usianya sudah tak muda lagi\n\nhttps://t.co/GUM9Z51bWP'",0,0,1597498093645111296,okezonenews
2022-11-29 07:49:50,b'RT @cokro_tv: Luthfi Assyaukanie: DI BALIK KEJANGGALAN PIALA DUNIA QATAR I Dunia Luthfi\n@idetopia \n#CokroTV #GakPakeBaper \n\nFull Video Yout\xe2\x80\xa6',0,1,1597498052608417792,idetopia
2022-11-29 07:49:48,b'@ndagels Akibat piala dunia',0,0,1597498045998202880,StarbucksKediri
2022-11-29 07:49:48,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597498045242912773,rranee88
2022-11-29 07:49:24,b'RT @kontenpedia: Legenda Brazil Pele: Bawa Pulang Trofi Piala Dunia Tahun Ini\n#Brazil #pele #Sepakbola #PialaDunia2022\n\nhttps://t.co/XxRfdq\xe2\x80\xa6',0,1,1597497944554754048,tsaputra567
2022-11-29 07:49:24,"b'Daftar 4 Sponsor Piala Dunia 2022 Khusus untuk Pendukung Resmi Regional Amerika Utara, Ada Visit Las Vegas https://t.co/1gDCYtynKA'",0,0,1597497943212412928,digstraksi
2022-11-29 07:49:23,b'@GOAL_ID Ronaldo sudah dapat dua Thropy piala dunia 1994 dan 2002. Susah disamakan oleh pemain saat ini.\nPuncak kebanggaan pemain bola bila sudah mempersembahkan Thropy world cup utk negaranya',0,0,1597497938221371392,iwan__y
2022-11-29 07:49:21,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597497931858268161,ipin1908
2022-11-29 07:49:20,b'Hamas Puji Dukungan Negara Arab untuk Palestina Selama Piala Dunia https://t.co/B7CHkHtIIQ',0,0,1597497925814620160,rusdyattamimi
2022-11-29 07:49:07,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597497870986661888,Hewy16
2022-11-29 07:48:58,b'RT @GOAL_ID: \xf0\x9d\x97\x95\xf0\x9d\x97\xa5\xf0\x9d\x97\xa8\xf0\x9d\x97\xa1\xf0\x9d\x97\xa2 \xf0\x9d\x97\x95\xf0\x9d\x97\x9c\xf0\x9d\x97\xa1\xf0\x9d\x97\xa7\xf0\x9d\x97\x94\xf0\x9d\x97\xa1\xf0\x9d\x97\x9a \xf0\x9f\x87\xb5\xf0\x9f\x87\xb9 \n\nBrace dari Bruno Fernandes sudah cukup membawa Portugal melenggang ke babak 16 besar #FIFAWorldCup \xf0\x9f\x8f\x86\n\nDua g\xe2\x80\xa6',0,19,1597497835813232640,rezzamyuana
2022-11-29 07:48:43,"b'RT @muslimahnewscom: [Thread]\nMuslimah News \xe2\x80\x93 Piala Dunia, perhelatan sepak bola dunia empat tahun sekali kembali digelar selama satu bulan\xe2\x80\xa6'",0,73,1597497771107692547,UFaiq
2022-11-29 07:48:39,b'RT @cintagaza_my: Siapa sangka Piala Dunia FIFA boleh menjadi medan dakwah kan? Tahun-tahun sebelum ini dipenuhi dengan maksiat dan bahan t\xe2\x80\xa6',0,18,1597497755664281600,_rezarazali_
2022-11-29 07:48:36,b'@sosmedkeras Bineka maskot piala dunia Qatar (laaeb)\nhttps://t.co/LmymfAaTbi',1,0,1597497742963924993,NyobainCityx
2022-11-29 07:48:36,b'RT @cintagaza_my: Siapa sangka Piala Dunia FIFA boleh menjadi medan dakwah kan? Tahun-tahun sebelum ini dipenuhi dengan maksiat dan bahan t\xe2\x80\xa6',0,18,1597497740850008064,dmiaarissa
2022-11-29 07:48:34,b'5 Pemain Termahal di Skuad Kosta Rika Piala Dunia 2022 Qatar https://t.co/ECc2Oq0ZKh',0,0,1597497734604656640,idntimes
2022-11-29 07:48:32,"b'@ros_yna Iya.. Mereka itu Pemain Brazil pada Hebat2 dulunya ea. bukan hanya Hebat tapi Terkenal juga.tim paling Dijagokan untuk menang Piala dunia juga, Juara Piala dunia terbanyak juga. Rasanya kalo sekarang pemain Brazil yg terkenal cuma Neymar. Sampai sekarang tetap Brazil dijagokan.\xf0\x9f\x99\x82'",1,0,1597497723846299648,27Noprie
2022-11-29 07:48:23,"b'RT @sukanzcom: Piala Dunia ISTAF: Malaysia Bergelar Naib Juara, Tewas Kepada Thailand https://t.co/dHrUSjJVvH'",0,4,1597497685723865088,1Obefiend
2022-11-29 07:48:13,b'RT @anggora95: Buat temen2 yg kerja di Brand gue saranakn mulai belajar tentang HAKI deh. Salah satu contoh nih brand yg gapunya rights Pia\xe2\x80\xa6',0,3,1597497647790985216,gimanasaksi
2022-11-29 07:48:06,"b'RT @kompascom: Sebelum menyaksikan pertandingan antara Qatar dan Belanda nanti malam, kamu bisa menyimak berbagai makanan khas Qatar beriku\xe2\x80\xa6'",0,1,1597497614454657025,AEPishere
2022-11-29 07:48:01,"b'Piala Dunia 2022 Mbappe Ogah Diwawancarai, FIFA Marah\n\nSelengkapnya Klik Tautan Berikut ini\n#InfoOlahraga #Pialadunia2022 #FIFAWorldCup2022  #Qatar2022 #Mbappe #FIFA\n https://t.co/8JY3ZpS1SO'",0,0,1597497596485828609,murianewscom
2022-11-29 07:47:56,"b'@VLAMINORA Mba, mau join grup Fantasy g? Mumpung lagi Piala Dunia'",0,0,1597497575447621633,2Pramono
2022-11-29 07:47:44,"b'@alzaaja @sport7trans7 Slot 1 tapi masih Play Off , ga Otomatis msuk Piala Dunia, krang adil juga Fifa ke Oceania.'",0,0,1597497525225033730,27Crist__
2022-11-29 07:47:25,"b'RT @IFyou_611: \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 Berita Harian Brazil \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7Globo: Ada 33 tim Piala Dunia, bukan 32, karena Palestina dan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 benderanya ada di semua pertandin\xe2\x80\xa6'",0,18,1597497445508083715,Erte56209029
2022-11-29 07:47:24,b'@idextratime Ga kerasa 19 hari lagi Frederico Rodrigues angkat trofi Piala Dunia',1,0,1597497439136624640,tegaremyuuu
2022-11-29 07:47:10,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597497383432392705,dramil207
2022-11-29 07:47:03,b'RT @VIVAbola: Gawang 3 Tim Ini Belum Bisa Dibobol Lawan di Piala Dunia 2022 https://t.co/wTkkNZMq3v',0,2,1597497352868495360,VIVAcoid
2022-11-29 07:46:59,b'RT @DPWPKBJAKARTA: Tips untuk kalian biar nobar Piala Dunia makin seru !!\n\n@DPP_PKB @cakimiNOW\n@hasbipkb @fauzie_dki @FIFAWorldCup\n\n#PKBMas\xe2\x80\xa6',0,1,1597497336774938624,hasbipkb
2022-11-29 07:46:34,b'Gawang 3 Tim Ini Belum Bisa Dibobol Lawan di Piala Dunia 2022 https://t.co/wTkkNZMq3v',3,2,1597497231330140161,VIVAbola
2022-11-29 07:46:34,b'MAMA 2022 TOKYO JEPANG PIALA DUNIA NEW JEANS LE SSERAFIM red carpet mama Mnet of the year dome jhope txt tubatu ive collab gg hype boy bg cardigan rajut atasan wanita aesthetic stuff gemes cantik lucu kpop korea outfit ootd hari ini apa yg lucu link l1nk h4r4m kcon mwave https://t.co/YGCuGGwo2Y',0,0,1597497229736292356,elauwaks
2022-11-29 07:46:33,"b'Tuai Kecaman, 8 Potret Ivana Knoll Mantan Miss Kroasia Pakai Gaun Terlalu Terbuka Saat Nonton Piala Dunia 2022 di Qatar https://t.co/CliD17o4A9'",1,0,1597497227668525056,KapanLagicom
2022-11-29 07:46:27,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1033,1597497200241582080,marumaru93_s
2022-11-29 07:46:19,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597497169476734976,arifrahm16
2022-11-29 07:46:14,b'RT @BetaKopites: \xe2\x9a\xbd GIVE AWAY\xe2\x9a\xbd\nHadiah 50rb untuk 2 org. Masing\xc2\xb2 25rb\n\nTebak Skor Piala Dunia\n\xf0\x9f\x87\xae\xf0\x9f\x87\xb7 Iran vs USA \xf0\x9f\x87\xba\xf0\x9f\x87\xb2\n\n1. Follow Betakopites\n2. Fol\xe2\x80\xa6',0,122,1597497145632096256,pgp_ja
2022-11-29 07:46:10,b'RT @rutoriess: \xe2\x9c\xa8 rekomendasi dress wanita \xe2\x9c\xa8\n\nA thread.\n\n\xe3\x85\xa1 tag [#MetUltahCipung rans entertaiment rafi ahmad ronaldo piala dunia shopee-ku c\xe2\x80\xa6',0,213,1597497128380948480,seblakkamunya
2022-11-29 07:45:55,"b'Carlos Caszely (Chile) adalah pemain yang pertama kali mendapat kartu merah sepanjang sejarah Piala Dunia, 14 Juni 1974.'",0,0,1597497065202135040,fansharustau
2022-11-29 07:45:54,b'Siapa sangka Piala Dunia FIFA boleh menjadi medan dakwah kan? Tahun-tahun sebelum ini dipenuhi dengan maksiat dan bahan terlarang tetapi Piala Dunia FIFA tahun ini dipenuhi dengan mesej Islam dan keamanan. https://t.co/xrd9p6toxc',42,18,1597497063356375040,cintagaza_my
2022-11-29 07:45:32,b'Gara2 piala dunia\nSatu kampung jadi beda negara.',2,0,1597496969706229762,icalsangkidal
2022-11-29 07:45:25,b'Lagian aneh. Jelas2 qatar negara islam tapi orang2 pada maksa disana harus boleh bebas lgbt selama piala dunia? Udah edan emang dunia sekarang \xf0\x9f\x98\x82 https://t.co/9X30hgAXVE',0,0,1597496942741057539,mpusgajelas
2022-11-29 07:45:18,"b'Bola Sepak: Bolasepak-Bekas pemain England, Barnes menyelar pengkritik tuan rumah Piala Dunia Qatar - https://t.co/8HNuG1zwSO\n\n                &lt;!-- Content data --&gt;\n(Reuters)'",0,0,1597496912076492801,BeritakiniB
2022-11-29 07:45:12,"b'RT @IFyou_611: \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 Berita Harian Brazil \xf0\x9f\x87\xa7\xf0\x9f\x87\xb7Globo: Ada 33 tim Piala Dunia, bukan 32, karena Palestina dan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb8 benderanya ada di semua pertandin\xe2\x80\xa6'",0,18,1597496886617071617,Hasank12716313
2022-11-29 07:45:08,"b'Hanya di Piala Dunia 1994 pemain Arab dikonfirmasi mendapat mobil Rolls Royce, yaitu Saeed Al Owairan yang mencetak gol ke gawang Belgia. https://t.co/G2DAmSvIsS'",2,0,1597496871437864961,kompascom
2022-11-29 07:45:07,b'5 Pemain Termahal Benua Afrika yang Terjun di Piala Dunia 2022 Qatar https://t.co/xaybsujtTM',0,0,1597496867793031174,idntimes
2022-11-29 07:44:56,b'\xf0\x9f\x8d\x8e JUAL APLIKASI PREMIUM \xf0\x9f\x8d\x8e\n\n\xf0\x9f\x8d\x9f VIDIO PIALA DUNIA 3 BLN\n\xe2\x80\xa2 ALL DEVICE \nShare 75k\nPriv 120k\n\xe2\x80\xa2MOBILE\nShare 55k\nPriv 100k\n\n\xf0\x9f\x8d\x9f VIU\n\xe2\x80\xa2 Sharing\n15k/bulan\n20k/6 bln\n\xe2\x80\xa2 Private Anti Limit\n25k/bln\n30k/3 bln\n\n\xf0\x9f\x8d\x9f YOUTUBE\n\xe2\x80\xa2 Fam\n10k/bln\n15k/2 bln\n\xe2\x80\xa2 Indiv\n35k/4bln\n45k/6bln\n\n\xf0\x9f\x8c\x9f3000+ Testi',0,0,1597496821198491654,mixlano
2022-11-29 07:44:48,b'@sosmedkeras Bineka maskot piala dunia Qatar (laaeb)\nhttps://t.co/LmymfAaTbi',1,0,1597496786544836608,NyobainCityx
2022-11-29 07:44:37,b'\xf0\x9f\x8d\x8e JUAL APLIKASI PREMIUM \xf0\x9f\x8d\x8e\n\n\xf0\x9f\x8d\x9f VIDIO PIALA DUNIA 3 BLN\n\xe2\x80\xa2 ALL DEVICE \nShare 75k\nPriv 120k\n\xe2\x80\xa2MOBILE\nShare 55k\nPriv 100k\n\n\xf0\x9f\x8d\x9f VIU\n\xe2\x80\xa2 Sharing\n15k/bulan\n20k/6 bln\n\xe2\x80\xa2 Private Anti Limit\n25k/bln\n30k/3 bln\n\n\xf0\x9f\x8d\x9f YOUTUBE\n\xe2\x80\xa2 Fam\n10k/bln\n15k/2 bln\n\xe2\x80\xa2 Indiv\n35k/4bln\n45k/6bln\n\n\xf0\x9f\x8c\x9f3000+ Testi',0,0,1597496740327759872,mixlano
2022-11-29 07:44:30,"b'Terkejut sekaligus bahagia dengan keberhasilan timnas negaranya, Clovis melakukan selebrasi spontan yang berakhir dengan omelan istri. https://t.co/NZjI19v8HZ'",0,0,1597496710581846017,wolipop
2022-11-29 07:44:28,"b'RT @muslimahnewscom: Umat muslim juga harus menolak liberalisasi\xc2\xa0dan moderasi beragama\xc2\xa0karena bertentangan dengan Islam, serta menolak kapi\xe2\x80\xa6'",0,33,1597496701119795200,UGhofaza
2022-11-29 07:44:07,"b'RT @muslimahnewscom: Ketiga, propaganda moderasi (dari pernyataan Emir Qatar di pembukaan Piala Dunia).\nKeempat, melanggengkan kapitalisme\xe2\x80\xa6'",0,29,1597496614326714368,UGhofaza
2022-11-29 07:43:59,"b'RT @muslimahnewscom: Bahaya terselubung dari penyelenggaraan Piala Dunia di Qatar, di antaranya:\nPertama, lahwun munadhamun (adanya organis\xe2\x80\xa6'",0,28,1597496582416437248,UGhofaza
2022-11-29 07:43:55,b'@sosmedkeras Bineka maskot piala dunia Qatar (laaeb)\nhttps://t.co/LmymfAaTbi',1,0,1597496563278172160,NyobainCityx
2022-11-29 07:43:51,b'kontroversi apalagi yang dibuat #Jerman kali ini? \n\n#PialaDunia #FIFAWorldCup #Qatar2022 \nhttps://t.co/vHvzc4tSoG',7,3,1597496545980448769,GOAL_ID
2022-11-29 07:43:48,"b'RT @muslimahnewscom: Keenam, Qatar didesak jamin keamanan penonton L6BTQ di piala dunia.\nKetujuh, 32 tim dari berbagai negara dengan \xe2\x80\x98kebia\xe2\x80\xa6'",0,26,1597496535784181760,UGhofaza
2022-11-29 07:43:24,"b'RT @muslimahnewscom: Ketiga, Qatar membuat kebijakan khusus, hanya pada saat penyelenggaraan Piala Dunia (alkohol\xc2\xa0disajikan tiga jam sebelu\xe2\x80\xa6'",0,25,1597496432365142016,UGhofaza
2022-11-29 07:43:24,b'@HYassin_88 Berasa nonton piala dunia Qatar \xf0\x9f\x98\x82\xf0\x9f\x98\x82',1,0,1597496431631212544,_melody_mellow
2022-11-29 07:43:15,b'Ini bendera pelangi kenapa kayak pingin banget masuk ke piala dunia dah \xf0\x9f\x98\x85',0,0,1597496395086561287,rdprdn
2022-11-29 07:42:57,"b'RT @muslimahnewscom: Namun, fakta lain yang tidak terekspose, di antaranya: \nPertama, K-pop dan artis Korea, grup musik dan penyanyi Amerik\xe2\x80\xa6'",0,26,1597496319220015104,UGhofaza
2022-11-29 07:42:55,"b'RT @ofangili22: Dicurhati Waka DPR Qatar soal Protes Piala Dunia, Cak Imin Balas Apresiasi\n@BagusMuhaiminS1 \n@cakimiNOW \n@FraksiPKB \n@abang\xe2\x80\xa6'",0,3,1597496313700323328,i_puadawe
2022-11-29 07:42:42,"b'RT @muslimahnewscom: (...) terdapat hadis nabi di setiap sudut tempat\xc2\xa0Piala Dunia, Qatar Quest Center siapkan 2.000 tim dakwah untuk memper\xe2\x80\xa6'",0,26,1597496257890504704,UGhofaza
2022-11-29 07:42:41,b'FIFA Bagikan Kuota 50GB Gratis untuk Piala Dunia\xe2\x80\xbc\xef\xb8\x8f\n\nInformasi di atas 100% HOAKS\xe2\x9d\x8c\xe2\x9b\x94\n\nSelengkapnya di\nhttps://t.co/Irv5wjOM86\n\n#hoaks #jalahoaks #jakarta https://t.co/7KXa7YG96S',2,1,1597496251422892032,jalahoaks
2022-11-29 07:42:27,"b'RT @muslimahnewscom: Keistimewaan lainnya, disediakan tempat salat dan wudu di stadion untuk pertama kalinya dalam sejarah Piala Dunia, sal\xe2\x80\xa6'",0,25,1597496196162985985,UGhofaza
2022-11-29 07:42:23,"b'RT @muslimahnewscom: [Thread]\nMuslimah News \xe2\x80\x93 Piala Dunia, perhelatan sepak bola dunia empat tahun sekali kembali digelar selama satu bulan\xe2\x80\xa6'",0,73,1597496178186518528,UmaKusuma1
2022-11-29 07:42:13,b'RT @muslimahnewscom: Tentu saja hal ini menarik perhatian banyak kalangan terlebih kaum muslim dan menaruh harapan terhadap negara ini. Emi\xe2\x80\xa6',0,25,1597496137518567425,UGhofaza
2022-11-29 07:42:03,"b'Sebelum menyaksikan pertandingan antara Qatar dan Belanda nanti malam, kamu bisa menyimak berbagai makanan khas Qatar berikut ini. https://t.co/5IIR5KI49s'",2,1,1597496093277057025,kompascom
2022-11-29 07:41:54,"b'RT @muslimahnewscom: [Thread]\nMuslimah News \xe2\x80\x93 Piala Dunia, perhelatan sepak bola dunia empat tahun sekali kembali digelar selama satu bulan\xe2\x80\xa6'",0,73,1597496054148378624,UGhofaza
2022-11-29 07:41:53,"b'\xe2\x9a\xbd\xef\xb8\x8f\xf0\x9f\x8f\x86 TEBAK SKOR EDISI PIALA DUNIA \xf0\x9f\x8f\x86\xe2\x9a\xbd\xef\xb8\x8f\n\nBuat kamu yang udah ikutan kuis sebelumnya dan tebakannya belum tepat di pertandingan Spanyol vs Germany, kuis tebak skor masih akan berlanjut sampai Final Piala Dunia nanti lhoo\n\nYuuuk ikutan kuis tebak skor pertandingan seru https://t.co/CNer4nKGsT'",1,0,1597496053506666496,nazar_khan1112
2022-11-29 07:41:35,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1033,1597495976930836480,sseubtin
2022-11-29 07:41:21,"b'RT @Abang_Matt1999: Kok ada rasa2 ga terimanya gitu ya klo qatar dihujat dalam piala dunia kali ini, mulai dari masalah toleransi agama lah\xe2\x80\xa6'",0,1,1597495917883838465,pengamatcilik
2022-11-29 07:41:03,"b'Piala Dunia 2022: Iran Laporkan AS yang Ubah Bendera, Minta FIFA Jatuhkan Sanksi https://t.co/XdhZFQ1Zcq #TempoSport'",4,0,1597495844307337222,tempodotco
2022-11-29 07:40:36,b'RT @drzul_albakri: Saya tak pandai ulas tapi saya cuba\xe2\x80\xa6\n\nSaya merasa terharu kerana tidak menyangka sambutan masyarakat dunia yang hadir ke\xe2\x80\xa6',0,1033,1597495728712347648,m_izwan_alif
2022-11-29 07:40:02,"b'Ekuador VS Senegal: Live Streaming dan Prediksi Susunan Pemain, Piala Dunia 2022 - Nara Bandung https://t.co/37CnyPJJhj'",0,0,1597495584734466048,narabandungid
2022-11-29 07:40:00,b'Penyebab Timnas Uruguay Kalah 0-2 dari Portugal di Piala Dunia 2022\n\nhttps://t.co/fXrFXDKHOJ',1,0,1597495576974659584,okezonenews
2022-11-29 07:40:00,"b'Ferran Torres, Penyerang Muda di Timnas Matador Piala Dunia 2022 @soclyfecom https://t.co/dUhy8C2w0c #fifa #fifaworldcup #worldcup2022 #worldcupqatar #ferrantorresgarcia #matador #ferrantorres #manchestercity #spain #sport #viralnews #infoterkini #Bola https://t.co/hOtNlyF3Tq'",0,0,1597495576865787905,soclyfecom
2022-11-29 07:39:57,"b'Sekilas seperti biasa saja. Namun, bila diteliti, bendera Iran terlihat berbeda. Hanya ada tiga warna, merah, putih, dan hijau. Deretan 22 lafaz takbir dan simbol geometrik Allah hilang.  #KoranTempo https://t.co/lB7Mz1ILPp'",3,1,1597495565507756032,korantempo
2022-11-29 07:39:48,"b'Belanda VS Qatar: Live Streaming dan Prediksi Susunan Pemain, Piala Dunia 2022 - Nara Bandung https://t.co/VlPHVzrPvE'",0,0,1597495529289629696,narabandungid
2022-11-29 07:39:39,"b'#CAN perdana ikut Piala Dunia langsung gugur di fase grup.\n\n#WAL juga sama, langsung gugur.\n\nKedua negara yang menurut gue bisa mengejutkan, nyatanya memang masih butuh waktu lagi.'",7,0,1597495489511194625,BetaKopites
2022-11-29 07:39:35,b'Gareth Bale Tegaskan Tak Ada Beban Jelang Wales vs Inggris https://t.co/aXzh0YakA7 https://t.co/foZxhvUvPr',0,0,1597495471635042304,gilabolacom
2022-11-29 07:39:25,"b'@Topppan2 @Baim29339859 @writerfreaxzh @FaktaSepakbola Popularitasdi piala dunia  robeto Bagio pada tahun 1990 , sedangkan Romario tahun 1994 dan 1998  milik Zinedine dan tahun 02 milik Ronaldo.'",2,0,1597495432644415489,za_amiri_al_din
2022-11-29 07:39:18,"b'mari basudara kota ambon, kita jaga keamanan kita dengan tidak melakukan pawai ataupun konvoi selama piala dunia 2022.\nkeamanan milik kita bersama\n#jagaambonmanise\n#polripresisi https://t.co/92j9Q6KfWM'",1,0,1597495402374496259,bm2_batumerah
2022-11-29 07:39:10,"b'Jangan Sampai Ketinggalan Pertandingan terseru dan terpanas FIFA WORLDCUP QATAR 2022 Malam ini , dan join live di fb Nobar Bareng Nexonbet dan ikuti Event dan Bonus yang berlangsung di nexonbet  \nLink Daftar : https://t.co/ZdpLhIzoHO \nLink AGEN PIALA DUNIA\nhttps://t.co/jhEzJlyZab https://t.co/wXyJDxQIPs'",0,0,1597495368992063488,UBahalu
2022-11-29 07:38:36,b'RT @GamisMalaysia: QATAR 2022: PENTAS DAKWAH MASYARAKAT DUNIA\n\nPiala Dunia adalah sinonim bagi masyarakat dunia khusus untuk pengemar bola\xe2\x80\xa6',0,12,1597495224443744262,syamil_muzamil
2022-11-29 07:38:35,b'RT @SiaranBolaLive: Prediksi Juara Piala Dunia Versi Kalian? #WorldCup2022 \n-&gt; https://t.co/ifiFJNZsaP\n\nShare Yuk: https://t.co/vjA1ZKi5ne',0,69,1597495223499730945,Alifuru001
2022-11-29 07:37:55,"b'@catchmeupid tentang sensor Piala Dunia, kayaknya mimin ngambil dari berita barat ya?\npadahal kalau liat app aslinya Tiktok, Douyin, mereka bisa melihat semua kamera tanpa sensor dan tanpa biaya. \nYang dilakukan kanal CCTV, memilih kamera kamera sesuai editor yg mereka mau.'",0,0,1597495053924339712,jefflokanata
2022-11-29 07:37:43,"b'Piala Dunia: Preview Ekuador vs Senegal, Ini Prediksinya | \nJokowi Penjilat Cebong Jokodok Nazis Tempur Lara Ngeri FC Onana Allah Penolong Terbaik #PrankGBK #FIFAWorldCup #PrayForCianjur #BuzzeRp_SampahPeradaban #JumiaBlackFriday22 #AniesPresiden2024 https://t.co/ED0U8NABo4'",0,0,1597495002388914176,dndtirani
2022-11-29 07:37:33,"b'Mengenal SAOT, Teknologi Pengganti VAR di Piala Dunia 2022 https://t.co/F5SK7NWAzF #TempoTekno'",1,0,1597494961356050433,tempodotco
